file,label,split,aug_type
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_2_11_25_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_2_11_25_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_201_4_5_63_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_201_4_5_63_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_201_4_5_63_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_201_4_5_63_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_201_4_5_63_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\220_1_11_4_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\220_1_11_4_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\220_1_11_4_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\220_1_11_4_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\220_1_11_4_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_4_3_23_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_4_3_23_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_4_3_23_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_4_3_23_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_4_3_23_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\502_1_10_1_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\502_1_10_1_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\502_1_10_1_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\502_1_10_1_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\502_1_10_1_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\205_6_7_29_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\205_6_7_29_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\205_6_7_29_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\205_6_7_29_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\205_6_7_29_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_303_6_5_53_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_303_6_5_53_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_303_6_5_53_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_303_6_5_53_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_303_6_5_53_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\208_1_5_7_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\208_1_5_7_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\208_1_5_7_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\208_1_5_7_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\208_1_5_7_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_13_11_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_13_11_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_13_11_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_13_11_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_13_11_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_6_4_32_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_6_4_32_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_6_4_32_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_6_4_32_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_6_4_32_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_60_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_60_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_60_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_60_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_60_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_26_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_26_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_26_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_26_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_26_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\202_4_21_16_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\202_4_21_16_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\202_4_21_16_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\202_4_21_16_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\202_4_21_16_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_19_33_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_19_33_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_19_33_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_19_33_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_19_33_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_4_16_9_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_4_16_9_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_4_16_9_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_4_16_9_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_4_16_9_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_2_10_37_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_2_10_37_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_2_10_37_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_2_10_37_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_2_10_37_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_7_22_61_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_7_22_61_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_7_22_61_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_7_22_61_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_7_22_61_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_1_10_42_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_1_10_42_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_1_10_42_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_1_10_42_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\204_1_10_42_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_63_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_63_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_63_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_63_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_0_17_63_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_5_2_25_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_5_2_25_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_5_2_25_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_5_2_25_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_5_2_25_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_6_2_4_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_6_2_4_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_6_2_4_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_6_2_4_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_6_2_4_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_6_10_22_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_6_10_22_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_6_10_22_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_6_10_22_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_6_10_22_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_9_20_31_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_9_20_31_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_9_20_31_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_9_20_31_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_9_20_31_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_10_17_52_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_10_17_52_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_10_17_52_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_10_17_52_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_10_17_52_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_2_21_47_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_2_21_47_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_2_21_47_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_2_21_47_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_2_21_47_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_5_7_53_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_5_7_53_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_5_7_53_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_5_7_53_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\301_5_7_53_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_4_8_36_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_4_8_36_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_4_8_36_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_4_8_36_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_4_8_36_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_201_4_10_59_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_201_4_10_59_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_201_4_10_59_aug2.png,2,train,aug_2
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_201_4_10_59_aug3.png,2,train,aug_3
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\Masson_201_4_10_59_aug4.png,2,train,aug_4
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_18_22_orig.png,2,train,original
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_18_22_aug1.png,2,train,aug_1
C:\Users\wings\sevenwingsInc\01_clients\26-03_convFormer_ML+CNN\convFormer-model\steatosis_augmented\train\2\201_1_18_22_aug2.png,2,train,aug_2
